#Offer	Title	City	URL	Price	PricePerM2	Area	#Rooms	Description
157	Siemianowice Bytków 3pokoje 54m2 os. Młodych	Siemianowice Śląskie	https://www.otodom.pl/pl/oferta/siemianowice-bytkow-3pokoje-54m2-os-mlodych-ID4dHXi.html?	270000.0	5000.0	54.0	3	Oferuję na sprzedaż mieszkanie - 3 niezależne pokoje, kuchnia, łazienka z WC, przedpokoje oraz balkon. Do mieszkania przynależy również piwnica. Mieszkanie ma 54m2 i usytuowane jest na 9 piętrze 10-piętrowego bloku położonego w jednej z najlepszych lokalizacji Siemianowic Śląskich - Bytków - os. Młodych.Mieszkanie jest jasne, przestronne, ciche i ciepłe. Budynek jest po termomodernizacji.  Mieszkanie jest bardzo ustawne, jest dużo miejsc w których można zabudować szafy, pokoje nie są przechodnie. Dużym atutem mieszkania jest piękny widok z okien.W mieszkaniu są położone  panele we wszystkich pokojach, przedpokoju. Wszystkie okna są plastikowe z zamontowanymi roletami. Kuchnia wymaga odświeżenia. W jednym z przedpokoi jest zabudowana szafa, na całej długości. Łazienka z WC - wyposażona w wannę z możliwością prysznica. Mieszkanie częściowo umeblowane - możliwość pozostawienia mebli widocznych na zdjęciach w cenie mieszkania. Czynsz wynosi ok. 450 zł. Centralne ogrzewanie miejskie, ciepła woda z zamontowanego piecyka typu Junkers. W pobliżu bloku znajduje się przedszkole, szkoła, kryty basen, place zabaw, park, przychodnia, sklepy (Lidl, Biedronka), apteka, przystanek autobusowy, myjnia samochodowa, parking strzeżony. W okolicy ścieżki rowerowe a w sezonie blisko stacja wypożyczalni rowerów miejskich. Przed blokiem ogólnodostępne miejsca parkingowe oraz przystanek autobusowy z którego odjeżdżają autobusy do Katowic. Mieszkanie do obejrzenia po wcześniejszym umówieniu. Mieszkanie dostępne natychmiast.
158	3 pokoje w NISKIEJ CENIE !! Ul Sikorskiego !!	Siemianowice Śląskie	https://www.otodom.pl/pl/oferta/3-pokoje-w-niskiej-cenie-ul-sikorskiego-ID4dGZQ.html?	214990.0	4599.0	46.75	3	MIESZKANIE SIEMIANOWICE ŚLĄSKIE UL: SIKORSKIEGOKLUCZE W BIURZE - możliwość oglądania praktycznie w każdej chwili :)Do sprzedaży PRZESTRONNE i USTAWNE mieszkanie o powierzchni ok 46,75 m2, zlokalizowane na wysokim parterze, 4 piętrowego bloku na Osiedlu Michałkowice w Siemianowicach Śląskich.  W skład mieszkania wchodzi: - 3 pokoje ( jeden przejściowy ) - oddzielna kuchnia - przedpokój w literę L - zabudowany licznymi szafami - łazienka Do mieszkania przynależy BALKON oraz piwnica. Mieszkanie w bardzo dobrym stanie. Instalacje wymienione, na ścianach tynki oraz gładzie ( wystarczy odmalować ). Jedynie łazienka wymaga remontu. Wszystkie widoczne meble w cenie ! Wolne od zarazPONADTO:- stan prawny: pełna własność- czynsz ok 460 zł - ogrzewanie miejskie- ciepła woda z piecyka gazowego- okna nowe drewniane- budynek po termomodernizacji- przy budynku parkingBardzo dobra lokalizacja. W pobliżu jest wszystko co potrzebne do codziennego funkcjonowania. Szkoła, przedszkole, liczne sklepy, PARK, przystanek autobusowy... Bardzo szybki dojazd do Centrum miasta oraz do miast ościennych. Polecam i zapraszam do oglądania.Kontakt Monika tel: +48 536 289 336Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych nieruchomości były możliwie dokładne, kompletne i aktualne.
159	Nowy Apartament Wysoki standard Siemianowice	Siemianowice Śląskie	https://www.otodom.pl/pl/oferta/nowy-apartament-wysoki-standard-siemianowice-ID4de54.html?	292000.0	4849.0	60.22	3	Nowy nowocześnie urządzony apartament 60,22m2 (przedpokój, łazienka, salon z kuchnią, 2 pokoje) po generalnym remoncie w centrum Siemianowic Śląskich przy głównej ulicy - Powstańców w kamienicy, położony na wysokim parterze z oknami na południową stronę.  Mieszkanie zostało zaprojektowanie przez architekta wnętrz (podział pomieszczeń, funkcjonalność, punkty instalacyjne wod-kan, elektryka) jest ergonomiczne i wszystkie detale są dobrze przemyślane.  Wysoki standard wykończenia: -Nowe plastikowe okna -Antywłamaniowe drzwi wejściowe kolor antracyt -Nowa instalacja elektryczna, osprzęt firmy Legrand -Nowa instalacja wodno-kanalizacyjna -Nowoczesne ogrzewanie elektryczne (promiennik+termostat, ogrzewanie podłogowe w łazience i przedpokoju+dotykowe termostaty) -Nowy bojler -Wyposażona łazienka (Czarna kabina prysznicowa, zabudowany WC - geberit firmy GROHE, podwieszona szafka z umywalką, lustro licowane z płytkami, baterie Grohe.  -W łazience wysokiej klasy płytki ceramiczne docinane pod kątem 45st. -W pokojach deski warstwowe -Internet i telewizja kablowa w gniazdkach  Bardzo niskie koszty utrzymania - mieszkanie bezczynszowe. Ogrzewanie w sezonie zimowym ~350-400zł  W cenie mieszkania pomieszczenie przynależne - piwnica.  Kamienica położona jest w odległości 5km od centrum Katowic, w pobliżu parku. W okolicy przystanki komunikacji miejskiej (autobus, tramwaj), sklepy, banki, plac zabaw, kościół, stacja benzynowa.  Oferta bezpośrednio od właściciela nieruchomości, bez pośredników!  W przypadku chęci zakupu w formie ratalnej zapewniam fachową pomoc w załatwieniu kredytu i przeprowadzeniu wszystkich formalności.
160	Siem-ce Śl. Bytków, M4 po remoncie, Bez prowizji	Siemianowice Śląskie	https://www.otodom.pl/pl/oferta/siem-ce-sl-bytkow-m4-po-remoncie-bez-prowizji-ID4dAxv.html?	320000.0	5614.0	57.0	3	KUPUJĄCY NIE PŁACI PROWIZJI   Do sprzedaży mieszkanie położone w Siemianowicach Śląskich w dzielnicy Bytków przy ulicy Wróblewskiego 41. Lokal mieszkalny o powierzchni 57 m2 usytuowany jest na 2 piętrze w 4-piętrowym bloku. W skład mieszkania wchodzą: salon z wyjściem na balkon, dwa pokoje, oddzielna i widna kuchnia, przedpokój oraz łazienka z toaletą. Lokal o ekspozycji dwustronnej ma układ rozkładowy (wszystkie pomieszczenia są rozdzielne). Mieszkanie w ostatnim czasie przeszło remont generalny. Wymienione zostały wszystkie instalacje (elektryczna i wodno-kanalizacyjna). Wymieniono stolarkę drzwiową. Na ścianach położono gładzie, na podłogach kafle i panele. W części pomieszczeń wykonano podwieszane sufity. Okna PCV. W cenie mieszkanie pozostać mogą zrobione na wymiar meble kuchenne oraz duża przesuwna szafa w zabudowie, znajdująca się w przedpokoju i przesuwna szafa w mniejszym pokoju. Blok w którym znajduje się mieszkanie jest po termoizolacji. Klatka schodowa, zabezpieczona domofonem, została odrestaurowana. W bloku wymienione zostały piony. CO z sieci miejskiej, ciepła woda z piecyka gazowego. Do lokalu przynależy piwnica. Miesięczne opłaty przy 5 osobach zamieszkałych, wraz z zaliczkami na CO i wodę wynoszą 600-700 złotych. Podstawowy czynsz (bez osób, bez zaliczek itd. wynosi 271 złotych).  Osiedle jest spokojne, zadbane a wokół jest sporo zieleni. Przede wszystkim, jest bardzo dobrze zlokalizowane, bowiem leży w bezpośrednim sąsiedztwie Katowic. Jeszcze bliżej, bo zaledwie kilkanaście minut pieszo, położony jest Park Śląski wraz ze swoimi licznymi atrakcjami (ZOO, Wesołe miasteczko Legendia, Stadion Śląski). Na osiedlu znajduje się cała niezbędna infrastruktura (sklepy, markety, szkoły, przedszkola, poradnie zdrowia, przystanki komunikacji miejskiej). Cena do negocjacji. Kupujący nie ponosi żadnych dodatkowych kosztów prowizyjnych dla biura. Dbamy o bezpieczeństwo i obsługę prawną transakcji. Pomagamy również w uzyskaniu kredytu hipotecznego.  Zapraszamy do kontaktu.  Tel. 602143418
161	Wyremontowane M4 z balkonem! Blok z CO miejskim!	Świętochłowice	https://www.otodom.pl/pl/oferta/wyremontowane-m4-z-balkonem-blok-z-co-miejskim-ID4dsnv.html?	279000.0	5936.0	47.0	3	ŚWIEŻO WYREMONTOWANE M4 Z BALKONEM! BLOK! Centrum, ulica Szpitalna-polecamy piękne, wyremontowane mieszkanie położone na trzecim piętrze czteropiętrowego, ocieplonego bloku. Do mieszkania o pow. ok. 47 m2 przynależy piwnica o pow. 3 m2. W skład mieszkania wchodzą trzy pokoje, z których jeden jest połączony z aneksem kuchennym, a dwa pozostałe są oddzielne, przedpokój oraz łazienka z wc. Mieszkanie posiada też balkon. W czasie remontu wymieniono instalacje, zabudowano wysokiej klasy drzwi wewnętrzne i zewnętrzne wraz z ościeżnicami, dębowe parapety, drogie grzejniki. Na ścianach oraz sufitach położono gładzie oraz płyty G-K, na podłogach panele, w łazience z wc oraz w aneksie kuchennym nowoczesną glazurę, w salonie ozdobną ścianę imitującą surowy beton, a w przedpokoju tynk ozdobny. W cenie całe widoczne na zdjęciach wyposażenie mieszkania, w tym obszerna zabudowa kuchenna wraz ze sprzętem agd (zlewem, płytą gazową, pochłaniaczem), wyposażenie łazienki (nowoczesna kabina prysznicowa z odpływem liniowym, umywalka z szafką, wc typu geberit, lustro), a także pełne oświetlenie lokalu. Wyposażenie fabrycznie nowe. Ogrzewanie miejskie, a ciepła woda z nowego piecyka gazowego. Okna pcv. Nowy domofon w klatce. Bardzo dobra lokalizacja. Blisko do całej niezbędnej infrastruktury, a jednocześnie cisza ze względu na odsunięcie od głównych dróg. Dużo terenów zielonych, w tym Ośrodek Skałka, place zabaw, osiedlowe skwerki, ogródki działkowe. Szybki dojazd do DTŚ. CENA: 279 000 PLN. POLECAMY! Telefon: 602 729 752 (licencja F PPRN nr 22282). ***************Opis oferty może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C. 
162	Wyremontowane 3-pokojowe w bloku! Balkon!	Świętochłowice	https://www.otodom.pl/pl/oferta/wyremontowane-3-pokojowe-w-bloku-balkon-ID4dRPy.html?	279000.0	5936.0	47.0	3	ŚWIEŻO WYREMONTOWANE M4 Z BALKONEM! BLOK! Centrum, ulica Szpitalna-polecamy piękne, wyremontowane mieszkanie położone na trzecim piętrze czteropiętrowego, ocieplonego bloku. Do mieszkania o pow. ok. 47 m2 przynależy piwnica o pow. 3 m2. W skład mieszkania wchodzą trzy pokoje, z których jeden jest połączony z aneksem kuchennym, a dwa pozostałe są oddzielne, przedpokój oraz łazienka z wc. Mieszkanie posiada też balkon. W czasie remontu wymieniono instalacje, zabudowano wysokiej klasy drzwi wewnętrzne i zewnętrzne wraz z ościeżnicami, dębowe parapety, drogie grzejniki. Na ścianach oraz sufitach położono gładzie oraz płyty G-K, na podłogach panele, w łazience z wc oraz w aneksie kuchennym nowoczesną glazurę, w salonie ozdobną ścianę imitującą surowy beton, a w przedpokoju tynk ozdobny. W cenie całe widoczne na zdjęciach wyposażenie mieszkania, w tym obszerna zabudowa kuchenna wraz ze sprzętem agd (zlewem, płytą gazową, pochłaniaczem), wyposażenie łazienki (nowoczesna kabina prysznicowa z odpływem liniowym, umywalka z szafką, wc typu geberit, lustro), a także pełne oświetlenie lokalu. Wyposażenie fabrycznie nowe. Ogrzewanie miejskie, a ciepła woda z nowego piecyka gazowego. Okna pcv. Nowy domofon w klatce. Bardzo dobra lokalizacja. Blisko do całej niezbędnej infrastruktury, a jednocześnie cisza ze względu na odsunięcie od głównych dróg. Dużo terenów zielonych, w tym Ośrodek Skałka, place zabaw, osiedlowe skwerki, ogródki działkowe. Szybki dojazd do DTŚ. CENA: 279 000 PLN. POLECAMY! Telefon: 602 729 752 (licencja F PPRN nr 22282). ***************Opis oferty może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.
163	Świętochłowice Chropaczów Jodłowa 70m2 3 pokoje	Świętochłowice	https://www.otodom.pl/pl/oferta/swietochlowice-chropaczow-jodlowa-70m2-3-pokoje-ID4ds5C.html?	320000.0	4571.0	70.0	3	Świętochłowice Chropaczów Ul. Jodłowa 70 m2 - 3 pokoje + Balkon i PiwnicaZapraszamy do zapoznania się z ofertą funkcjonalnego 3 pokojowego mieszkania położonego w Świętochłowicach przy ulicy Jodłowej o powierzchni 70 m2. Mieszkanie znajduje się na 8 piętrze w bloku z windą.Składa się z:- salon- pokój- sypialnia- kuchnia- łazienka- wc- przedpokój- balkonDo mieszkania przynależy piwnica STANDARD\\INFORMACJE DODATKOWE Mieszkanie do wejściaOgrzewanie miejskieObok Lasku ChropaczówLOKALIZACJADoskonała lokalizacja ,okolica dobrze skomunikowana z centrum Katowic oraz z innymi miastami ościennymi. W pobliżu pełna infrastruktura m.in. przystanki autobusowe, tramwajowe ,sklepy, apteki, przedszkole, szkoła, oraz zielona przestrzeń.Skontaktuj się z nami i umów się na bezpłatną prezentację mieszkania. Pamiętaj, że ceny nieruchomości w większości przypadków podlegają negocjacji.Posiadamy bazę mieszkań których nie publikujemy w internecie, jeśli chcesz poznać naszą pełną ofertę, zadzwoń.Nasz doradca pomoże Państwu w wyborze i uzyskaniu najatrakcyjniejszego kredytu na rynku.Zapraszamy do kontaktu!Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
164	Mieszkanie, 70,60 m², Świętochłowice	Świętochłowice	https://www.otodom.pl/pl/oferta/mieszkanie-70-60-m-swietochlowice-ID4dvqx.html?	310000.0	4391.0	70.6	3	Oferujemy Państwu na sprzedaż spółdzielcze własnościowe prawo do lokalu, położone w Świętochłowicach, przy ul. Jodłowej. Trzy niezależne pokoje, kuchnia z oknem, łazienka, WC, przedpokój - łączna powierzchnia użytkowa 70,6 mkw. Mieszkanie w dobrym stanie technicznym. Na ścianach gładzie, na podłogach panele oraz kafelki. Kuchnia w zabudowie wraz ze sprzętami AGD. W sypialni i przedpokoju duże, pojemne szafy. Okna skierowane na 2 strony świata, mieszkanie ciepłe i słoneczne.Blok zabezpieczony domofonem, do dyspozycji duża winda. Parking bezpośrednio pod blokiem. Do mieszkania przynależy piwnica.Doskonała lokalizacja!Osiedle ciche i otoczone zielenią. W sąsiedztwie sklepy, przedszkole, żłobek, szkoła, przychodnia zdrowia. Dobra komunikacja miejska i samochodowa. Blisko do trasy DTŚ. W pobliżu Ośrodek Sportu i Rekreacji Skałka.  Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa:  (licencja nr: 25253)-Jesteśmy do Państwa dyspozycji po godzinach pracy - tel. 510 156 364
165	Cztery pokoje, winda, balkon, piwnica, komórka!	Świętochłowice	https://www.otodom.pl/pl/oferta/cztery-pokoje-winda-balkon-piwnica-komorka-ID4dzD7.html?	315000.0	4321.0	72.9	4	OFERTA WYŁĄCZNIE W KK NIERUCHOMOŚCI!KUPUJĄCY NIE PŁACI PROWIZJI DLA BIURA NIERUCHOMOŚCI!Oferuję Państwu do sprzedaży przestronne i doskonale zlokalizowane 4 pokojowe mieszkanie w Świętochłowicach, na pograniczu Piaśnik i Chropaczowa, ul. Świętokrzyska.Blok znajduje się w drugiej linii zabudowy, dzięki czemu nie dociera hałas z ulicy. Lokal ma powierzchnię 72,90 m2 i składa się z 4 niezależnych pokoi, kuchni z oknem, łazienki, oddzielnego WC oraz przedpokoju. Do mieszkania przynależy piwnica o powierzchni 10m2, komórka lokatorska o powierzchni 1,3 m2 oraz balkon.  Dodatkowym atutem jest zamykany na klucz przedsionek na dwa mieszkania w którym właściciele mają rowery. Lokal znajduje się na 3  piętrze w 10-cio piętrowym wieżowcu. Nieruchomość zabezpieczona domofonem. Pod budynkiem miejsca parkingowe. Klatka schodowa czysta i zadbana, po remoncie. W obiekcie znajdują się dwie nowe windy. Ogrzewanie z sieci miejskiej (bez podzielników ciepła na grzejnikach). Ciepła woda podgrzewana bojlerem elektrycznym (wcześniej był Junkers gazowy)  Miesięczny czynsz administracyjny wynosi 888 zł z zaliczkami na CO, fundusz remontowy, wodę oraz wywóz śmieci.  Stan nieruchomości do remontu.  Okna PCV. Na podłodze kafelki lub panele. Mieszkanie prezentuje się bardzo ładnie i na ogromny potencjał. Idealne rozwiązanie dla rodziny z dziećmi. Na szczególną uwagę zasługuje rewelacyjna lokalizacja- 10 min do Katowic (DTŚ 2 min), bliskość infrastruktury komunikacji miejskiej, sklepów, baseny otwarte i kryte, przedszkole, szkoła, przychodnia, szpital.  Okolica bardzo zielona, po sąsiedzku 2 parki, Skałka. Dużo terenów dla spacerowiczów oraz miejsc do wyprowadzenia pieska. Oferta z całą pewnością zasługuje na uwagę. Zapraszam do kontaktu.  Zapewniam pełen zakres obsługi i asystę w Kancelarii Notarialnej. Pomagam w załatwieniu kredytów hipotecznych i gotówkowych, współpracuję wyłącznie z doświadczonymi doradcami kredytowymi. Zajmuję się realizacją protokołów zdawczo-odbiorczych z Zakładem Energetycznym, Gazownią i Spółdzielnią Mieszkaniową lub Zarządcą Nieruchomości. Dodatkowo Klienci KK Nieruchomości otrzymują dodatkowe rabaty m. in w firmach z branży bezpieczeństwa, systemów alarmowych, monitoringu czy w marketach budowlanych. Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.Katarzyna KochańskaNr licencji 1493Tel. 500-807-395e-mail: 
166	Mieszkanie z ogródkiem do remontu ostatnie !	Świętochłowice	https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-do-remontu-ostatnie-ID4dhz6.html?	146000.0	2086.0	70.0	4	Zapraszam do zakupu dwóch mieszkań, które możesz połączyć w jedno - o metrażu 65 m2 z wyjściem na ogród o powierzchni 120 m2. Z okien widok na zieleń. 4 pokoje, kuchnia , WC  Mieszkania mają wymienione okna i drzwi wejściowe oraz zabudowane nowe piony kanalizacyjne fi 100. Na klatce wymieniona została instalacja elektryczna oraz schody. Teren przy budynku grodzony i dla każdego mieszkania wydzielone zostanie indywidualne miejsce postojowe - koszt jednego miejsca to 5000 zł.  Budynek zlokalizowany w spokojnej okolicy, dobrze skomunikowanej - do przystanków ok. 70m. W pobliżu znajduje się park, szkoła, sklepy. Do ceny należy doliczyć jednorazową wpłatę na FR250zł\\m2.  Umów się na spotkanie, zobacz,zamieszkaj ! 530 026 202 Pozostało nam ostatnie wolne mieszkanie !
167	M4 na Piaśnikach gotowe do zamieszkania	Świętochłowice	https://www.otodom.pl/pl/oferta/m4-na-piasnikach-gotowe-do-zamieszkania-ID4dObE.html?	269000.0	4940.0	54.45	3	Oferujemy na sprzedaż 4 pokojowe mieszkanie z balkonem o pow. 54,4 m2 położone w Świętochłowicach przy ulicy Powstańców Śląskich. Mieszkanie usytuowane na 2 piętrze w bloku 4 piętrowym. Do mieszkania przynależy piwnica o powierzchni 5,94 m2. Mieszkanie składa się z : – przedpokoju – ściany i sufit w gładzi , podłoga w płytkach – widnej kuchni  – sufit i ściany w gładzi i częściowo w kafelkach, podłoga w płytkach, meble kuchenne w zabudowie, – łazienki z wc- sufit podwieszany z halogenami, na ścianach i podłodze płytki, wanna – dużego pokoju z balkonem – na suficie i ścianach gładź, na podłodze panele, duża szafa w zabudowie  - 2 mniejszych pokoi- na suficie i ścianach gładź, na podłodze panele, Mieszkanie gotowe do zamieszkania, bardzo funkcjonalne .  Pokoje słoneczne i ustawne. Blok ocieplony o otynkowany. Klatka schodowa czysta i zadbana. Czynsz: 505 zł , w tym: zaliczka na centralne ogrzewanie, zimną wodę, śmieci i ścieki, eksploatacja, Doskonała lokalizacja, szybki dojazd do miast ościennych – blisko dojazd do DTŚ ok 2 min  Chorzów ok 3 min Katowice ok 6 min Ruda Śląska ok 5 min Zabrze ok 10 min Gliwice ok 15 min.                                                                                                                                                                                                                                                                                                                                                                                                                                W pobliżu sklepy, szkoła, przedszkole, komunikacja miejska. Dużo zieleni, park, plac zabaw dla dzieci. Parking.       Ośrodek sportowo wypoczynkowy \"SKAŁKA\" po drugiej stronie ulicy.  CENA 269 000 zł do negocjacji  OSOBY ZAINTERESOWANE ZAPRASZAMY DO KONTAKTU ANETA DZWONEK – KWAPISIEWICZ 694 321 939  ZAPEWNIAMY BEZPŁATNĄ POMOC W UZYSKANIU KREDYTU HIPOTECZNEGO I GOTÓWKOWEGO.NASZ EKSPERT FINANSOWY WSPÓŁPRACUJE Z 18 BANKAMI. BEZPŁATNIE PRZEDSTAWI SYMULACJĘ KREDYTU AŻ DO WYPŁATY ŚRODKÓW NA WYMARZONĄ NIERUCHOMOŚĆ.  ZAPRASZAMY DO KONTAKTU ŁUKASZ KWAPISIEWICZ 535 100 657  Opis oferty umieszczonej na stronie internetowej , sporządzony jest na podstawie oględzin i informacji uzyskanych od właściciela. Może podlegać aktualizacji i nie stanowi oferty określonej w Art. 66 i następnych K.C.
168	Św-ce ul. Śląska , 3 pokoje - ładne!	Świętochłowice	https://www.otodom.pl/pl/oferta/sw-ce-ul-slaska-3-pokoje-ladne-ID4dxI3.html?	205000.0	4425.0	46.33	3	Oferujemy na sprzedaż prawo własności nieruchomości, o całkowicie uregulowanym stanie prawnym, beż obciążeń jakichkolwiek. Mieszkanie położone w ładnej, zielonej dzielnicy- Zgoda. Doskonała alternatywa dla rodzin z dziećmi, obok plac zabaw (widoczny z okna) i boisko do gry w piłkę. Budynek bardzo ładny, wyremontowany, ocieplony. Klatka schodowa czysta. Do mieszkania przynależy piwnica.Mieszkanie składa się z 3 pokoi, w tym dwa w układzie przejściowym, kuchnia z oknem. Łazienka ładnie wykafelkowana, do odświeżenia fugi, piony wymienione (wg uznania).Stan- dobry. Ładne nasłonecznienie, ciepło, jasno i przyjemnie. Centralne ogrzewanie miejskie, brak podzielników ciepła. Niski czynsz!Zapraszamy do umówienia się na oględziny:)Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Magdalena Szczygieł (licencja nr: 5489)-Jesteśmy do Państwa dyspozycji po godzinach pracy - tel. 510 156 364
169	Mieszkanie, 65,34 m², Świętochłowice	Świętochłowice	https://www.otodom.pl/pl/oferta/mieszkanie-65-34-m-swietochlowice-ID4dycI.html?	270000.0	4132.0	65.34	3	Oferujemy do sprzedaży pełną własność z ułamkową częścią gruntu. Mieszkanie, położone jest w Świętochłowicach przy ul. Konstytucji 1997, w sąsiedztwie Urzędu Miasta. Składa się z trzech ustawnych, dużych pokoi, kuchni widnej - umeblowanej, łazienki z w-c oraz przedpokoju o łącznej pow. użytkowej 65,34 mkw. Do mieszkania przynależy piwnica o pow. 8,82 mkw., dodatkowo można korzystać ze strychu. Mieszkanie zlokalizowane jest na wysokim parterze w budynku o niskiej zabudowie. W mieszkaniu wszystkie instalacje są wymienione na nowe: instalacja elektryczna, instalacja gazowa w miedzi, piony wodnokanalizacyjne. Stan techniczny mieszkania do odświeżenia. Okna nowe PCV, kaloryfery wymienione na nowe. Mieszkanie posiada ogrzewanie własne gazowe -  piec gazowy typu Junkers oraz dodatkowo ogrzewanie kominkowe na drewno. Budynek jest zarządzany przez Wspólnotę Mieszkaniową tworzoną prze mieszkańców budynku. Miesięczne opłaty ok 530 zł z funduszem remontowym. Budynek posiada nową elewację jest docieplony, dach jest po wymianie, klatka schodowa jest w czysta i zadbana. Dodatkowym atutem jest ogródek o pow. 100 mkw., który można przejąć od właścicieli w dzierżawę -  opłata roczna 50 zł. Ogródek zlokalizowany jest przed budynkiem w cichym i spokojnym miejscu. Doskonała lokalizacja dzięki trasie średnicowej DTŚ - szybki dojazd do miast ościennych. W pobliżu pełna infrastruktura handlowo - usługowa. Bliskość infrastruktury miejskiej jest dużym atutem dla tej lokalizacji, w pobliżu dużo zieleni, plac zabaw, sklepy, przystanki komunikacji miejskiej.Zapraszam do kontaktu!Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Monika Borkowy (licencja nr: 6045)-Jesteśmy do Państwa dyspozycji po godzinach pracy - tel. 510 156 364
170	3 Pokoje Balkon DTŚ Skałka Niski Blok C.O. z sieci	Świętochłowice	https://www.otodom.pl/pl/oferta/3-pokoje-balkon-dts-skalka-niski-blok-c-o-z-sieci-ID4dLfs.html?	239000.0	3918.0	61.0	3	Sprzedam mieszkanie w niskim bloku. Mieszkanie składa się z 3 pokoi, widnej kuchni z oknem, łazienki, osobnego WC oraz przedpokoju. Z dużego pokoju wyjście na balkon. Miejskie ogrzewanie, mieszkanie nadaje się do remontu. Okna plastikowe. Drzwi wejściowe wymienione. Mieszkanie bardzo słoneczne. Do mieszkania przynależy duża piwnica.  Miejsca parkingowe pod blokiem.  Świetna lokalizacja w Świętochłowicach. Bardzo blisko do DTŚ. W pobliżu przystanki komunikacji miejskiej : tramwaj\\autobus. Do centrum Katowic kilka minut. W okolicy pełna infrastruktura (sklepy, usługi, szkoły, przedszkola, opieka zdrowotna) z dostępem do terenów zielonych i rekreacyjnych (Ośrodek Sportu i Rekreacji Skałka).  Więcej informacji udzielę przez telefon.
171	Mieszkanie Piaśniki - sprzedam bez pośredników	Świętochłowice	https://www.otodom.pl/pl/oferta/mieszkanie-piasniki-sprzedam-bez-posrednikow-ID4dy71.html?	238650.0	5199.0	45.9	3	Mieszkanie słoneczne, wszystkie okna na zachód. Nowy piecyk gazowy w łazience. Kuchnia zabudowana na wymiar, zabudowana zmywarka Siemens 45cm - zostaje, za wyjątkiem lodówki. Podłogi kafelki (łazienka, kuchnia, przedpokój), panele w pokojach. Okna plastikowe, pion wody wymieniony, indywidualny licznik wody, blok ocieplony, centralne ogrzewanie miejskie bez podzielników. Instalacja elektryczna wymieniona. Lokal na papierze składa się z 3 pokoi, lecz de facto są dwa, bo jedna ściana została wyburzona. Posiada balkon. Piwnica 3,75m2 zamykana drzwiami metalowymi. Lokal bez zadłużenia, pełna własność wraz z księgą wieczystą. Miejsce bardzo dobrze skomunikowane, szybki dojazd do DTŚ kierunek Katowice, Gliwice. W promieniu do 1 km. szkoła, basen, przedszkole, sklepy, przychodnia, szpital, komunikacja miejska, stacja Shell, kościół, małe sklepy, centrum handlowe.  Więcej informacji udzielę przez tel. lub podczas osobistego spotkania. Nie interesują mnie oferty pośredników i biur nieruchomości.
172	53m2 w Centrum z balkonem I REZERWACJA	Świętochłowice	https://www.otodom.pl/pl/oferta/53m2-w-centrum-z-balkonem-i-rezerwacja-ID4duMA.html?	189000.0	3558.0	53.12	3	*** REZERWACJA ***  Sprzedam przestronne mieszkanie z balkonem położone w Centrum Świętochłowic przy ulicy Strzelców Bytomskich. Mieszkanie słoneczne z oknami skierowanymi na dwie strony. Mieszkanie jest do remontu i posiada duże możliwości aranżacyjne (możliwość zrobienia trzech pokoi). Ogrzewanie miejskie bez podzielników. Osiedle monitorowane.  Mieszkanie o powierzchni 53,12 m2 składa się z:  dużego salonu pokój z balkonem osobnej kuchni łazienki przedpokoju piwnicy   Doskonała lokalizacja. Osiedle bezpieczne i monitorowane. W pobliżu Przedszkole nr 2, Szkoła Podstawowa nr 2, Liceum Ogólnokształcące im. J. Kochanowskiego, Szpital nr 1, przystanki komunikacji miejskiej autobusowej i tramwajowej. Szybki dojazd do miast ościennych. Niedaleko sklepy oraz punkty usługowe.   OFERTA PRYWATNA BEZ POŚREDNIKÓW  Zapraszam na spotkanie oraz do kontaktu telefonicznego. Cena 189 000 PLN
